country_province,commodity,lev1,lev1_name,lev2,lev2_name,LCA
CA-AB,Recorded music and other sound recordings,6,Other,06 01,Other,0
CA-AB,Audio recording services and copyright administration,6,Other,06 01,Other,0
CA-AB,Licensing of rights for commercial use of musical works and sound recordings,6,Other,06 01,Other,0
CA-AB,Advertising air time on radio,6,Services,06 01,ManufacturingServices,0
CA-AB,Advertising air time on television,6,Services,06 01,ManufacturingServices,0
CA-AB,Fees for the distribution of television and radio program channels (affiliation payments),6,Services,06 01,ManufacturingServices,0
CA-AB,Fixed telecommunications services (except Internet access),5,Services,05 03,ManufacturingServices,0
CA-AB,Mobile telecommunications services,5,Services,05 03,ManufacturingServices,0
CA-AB,Broadcasting and online games distribution services,5,Services,05 03,ManufacturingServices,0
CA-AB,Fixed Internet access services,5,Services,05 03,ManufacturingServices,0
CA-AB,"Data processing, hosting, and related services (except software as a service, on cloud)",5,Services,05 03,ManufacturingServices,0
CA-AB,Subscriptions for online content,5,Services,05 03,ManufacturingServices,0
CA-AB,Internet advertising,5,Services,05 03,ManufacturingServices,0
CA-AB,Other information services,5,Services,05 03,ManufacturingServices,0
CA-AB,Central banking services,5,Services,05 03,ManufacturingServices,0
CA-AB,Local credit union services - explicit charges (fees),5,Services,05 03,ManufacturingServices,0
CA-AB,Banking and other depository credit intermediation services - explicit charges,5,Services,05 03,ManufacturingServices,0
CA-AB,Non-depository credit intermediation services - explicit charges (fees),5,Services,05 03,ManufacturingServices,0
CA-AB,Other services related to credit intermediation,5,Services,05 03,ManufacturingServices,0
CA-AB,Investment banking services,5,Services,05 03,ManufacturingServices,0
CA-AB,Security brokerage and securities dealing services,5,Services,05 03,ManufacturingServices,0
CA-AB,Portfolio management services,5,Services,05 03,ManufacturingServices,0
CA-AB,Investment counselling services,5,Services,05 03,ManufacturingServices,0
CA-AB,Holding company services and other financial investment and related activities,5,Services,05 03,ManufacturingServices,0
CA-AB,Life insurance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Health and accident insurance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Vehicle insurance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Property insurance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Liability and other property and casualty insurance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Insurance brokerage and other services related to insurance,5,Services,05 03,ManufacturingServices,0
CA-AB,Trusteed pension fund services,5,Services,05 03,ManufacturingServices,0
CA-AB,Mutual funds (cost of service) and other similar services,5,Services,05 03,ManufacturingServices,0
CA-AB,Deposit intermediation services indirectly measured (FISIM),5,Services,05 03,ManufacturingServices,0
CA-AB,Residential mortgage intermediation services indirectly measured (FISIM),5,Services,05 03,ManufacturingServices,0
CA-AB,Other loan intermediation services indirectly measured (FISIM),5,Services,05 03,ManufacturingServices,0
CA-AB,Rental of residential real estate,5,Services,05 03,ManufacturingServices,0
CA-AB,Rental of non-residential real estate,5,Services,05 03,ManufacturingServices,0
CA-AB,Imputed rental of owner-occupied dwellings,5,Services,05 03,ManufacturingServices,0
CA-AB,Real estate brokerage and other services related to real estate,5,Services,05 03,DesignServicesAndMargins,0
CA-AB,Rental and operating leasing services of motor vehicles,5,Services,05 03,ManufacturingServices,0
CA-AB,Computer equipment rental and leasing services,5,Services,05 03,ManufacturingServices,0
CA-AB,Office machinery and equipment (except computer equipment) rental and leasing services,5,Services,05 03,ManufacturingServices,0
CA-AB,Rental and operating leasing services of commercial and industrial machinery and equipment,5,Services,05 03,ManufacturingServices,0
CA-AB,Rental and operating leasing services of other goods,5,Services,05 03,ManufacturingServices,0
CA-AB,Licensing of rights for commercial use of non-financial intangible assets (except software and other copyright licensing),5,Services,05 03,ManufacturingServices,0
CA-AB,Legal services,5,Services,05 03,DesignServicesAndMargins,0
CA-AB,"Accounting, tax preparation, bookkeeping and payroll services",5,Services,05 03,ManufacturingServices,0
CA-AB,"Architectural, engineering and related services",5,Services,05 03,DesignServicesAndMargins,0
CA-AB,Specialized design services,5,Services,05 03,DesignServicesAndMargins,0
CA-AB,Custom software design and development services,5,Services,05 03,ManufacturingServices,0
CA-AB,Own-account software design and development services,5,Services,05 03,ManufacturingServices,0
CA-AB,Computer systems design and related services (except software development),5,Services,05 03,ManufacturingServices,0
CA-AB,"Management, scientific and technical consulting services",5,Services,05 03,ManufacturingServices,0
CA-AB,Research and development services,5,Services,05 03,ManufacturingServices,0
CA-AB,Own-account research and development (except software development),5,Services,05 03,ManufacturingServices,0
CA-AB,"Advertising, public relations, and related services",5,Services,05 03,ManufacturingServices,0
CA-AB,Photographic services,5,Services,05 03,ManufacturingServices,0
CA-AB,Veterinary services,5,Services,05 03,ManufacturingServices,0
CA-AB,"Other professional, scientific and technical services",5,Services,05 03,ManufacturingServices,0
CA-AB,Holding company services (imputed),5,Services,05 03,ManufacturingServices,0
CA-AB,Head office services (imputed),5,Services,05 03,ManufacturingServices,0
CA-AB,Office administrative services,5,Services,05 03,ManufacturingServices,0
CA-AB,Employment services,5,Services,05 03,ManufacturingServices,0
CA-AB,Business support services,5,Services,05 03,ManufacturingServices,0
CA-AB,"Travel arrangement, reservation and planning services",5,Services,05 03,ManufacturingServices,0
CA-AB,Investigation and security services,5,Services,05 03,ManufacturingServices,0
CA-AB,Services to buildings and dwellings,5,Services,05 03,ManufacturingServices,0
CA-AB,Facilities and other support services,5,Services,05 03,ManufacturingServices,0
CA-AB,Waste management and remediation services,5,Services,05 03,ManufacturingServices,0
CA-AB,Tuition and similar fees for elementary and secondary schools,5,Services,05 03,ManufacturingServices,0
CA-AB,Tuition and similar fees for colleges and C.E.G.E.P.s,5,Services,05 03,ManufacturingServices,0
CA-AB,Tuition and similar fees for universities,5,Services,05 03,ManufacturingServices,0
CA-AB,"Tuition and similar fees for trade, technical and professional training",5,Services,05 03,ManufacturingServices,0
CA-AB,Other educational training and services,5,Services,05 03,ManufacturingServices,0
CA-AB,Physician services,5,Services,05 03,ManufacturingServices,0
CA-AB,Dental services,5,Services,05 03,ManufacturingServices,0
CA-AB,Other health practitioner services,5,Services,05 03,ManufacturingServices,0
CA-AB,Medical laboratory diagnostic and testing services,5,Services,05 03,ManufacturingServices,0
CA-AB,Ambulance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Hospital services,5,Services,05 03,ManufacturingServices,0
CA-AB,Nursing and residential care services,5,Services,05 03,ManufacturingServices,0
CA-AB,Child day-care services,5,Services,05 03,ManufacturingServices,0
CA-AB,Other ambulatory health care services and social assistance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Admissions to live sporting events,5,Services,05 03,ManufacturingServices,0
CA-AB,Admissions to live performing arts performances,5,Services,05 03,ManufacturingServices,0
CA-AB,Sport and performing arts event organization services,5,Services,05 03,ManufacturingServices,0
CA-AB,Career management and representation services of public figures,5,Services,05 03,ManufacturingServices,0
CA-AB,"Contract production of live performing arts performances, live sporting events and copyrighted works",5,Services,05 03,ManufacturingServices,0
CA-AB,Sporting event media rights,5,Services,05 03,ManufacturingServices,0
CA-AB,Heritage institution services,5,Services,05 03,ManufacturingServices,0
CA-AB,Amusement and recreational services,5,Services,05 03,ManufacturingServices,0
CA-AB,Gambling (net wagers),5,Services,05 03,ManufacturingServices,0
CA-AB,Room or unit accommodation services for travellers,5,Services,05 03,ManufacturingServices,0
CA-AB,Recreational vehicle park and recreational camp services,5,Services,05 03,ManufacturingServices,0
CA-AB,Rooming and boarding services,5,Services,05 03,ManufacturingServices,0
CA-AB,Prepared meals,5,Services,05 03,ManufacturingServices,0
CA-AB,Alcoholic beverages for immediate consumption,5,Services,05 03,ManufacturingServices,0
CA-AB,Motor vehicle repair and maintenance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Repair and maintenance services (except for buildings and transportation equipment),5,Services,05 03,ManufacturingServices,0
CA-AB,Funeral services,5,Services,05 03,ManufacturingServices,0
CA-AB,"Laundry, dry-cleaning and related services",5,Services,05 03,ManufacturingServices,0
CA-AB,Hair care and aesthetic services,5,Services,05 03,ManufacturingServices,0
CA-AB,Parking services,5,Services,05 03,ManufacturingServices,0
CA-AB,Other personal and personal care services,5,Services,05 03,ManufacturingServices,0
CA-AB,Other membership services,5,Services,05 03,ManufacturingServices,0
CA-AB,Babysitting services,5,Services,05 03,ManufacturingServices,0
CA-AB,Private household services (except babysitting),5,Services,05 03,ManufacturingServices,0
CA-AB,Sales of other services by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-AB,Sales of other government services,5,Services,05 03,ManufacturingServices,0
CA-AB,Repair and maintenance,5,Services,05 03,ManufacturingServices,0
CA-AB,Operating supplies,5,Services,05 03,ManufacturingServices,0
CA-AB,Office supplies,5,Services,05 03,ManufacturingServices,0
CA-AB,"Advertising, promotion, meals and entertainment",5,Services,05 03,ManufacturingServices,0
CA-AB,"Travel, meetings and conventions",5,Services,05 03,ManufacturingServices,0
CA-AB,Transportation margins,5,Services,05 03,ManufacturingServices,0
CA-AB,Educational services provided by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-AB,Ambulatory health care services provided by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-AB,Social assistance services provided by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-AB,"Arts, entertainment and recreation services provided by Non-Profit Institutions Serving Households",5,Services,05 03,ManufacturingServices,0
CA-AB,Religious services,5,Services,05 03,ManufacturingServices,0
CA-AB,"Grant-making, civic, and professional and similar organization services",5,Services,05 03,ManufacturingServices,0
CA-AB,Labour organization membership services,5,Services,05 03,ManufacturingServices,0
CA-AB,Political organization services,5,Services,05 03,ManufacturingServices,0
CA-AB,Other services provided by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-AB,Elementary and secondary school services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-AB,Community college and C.E.G.E.P services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-AB,University services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-AB,Other educational services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-AB,Hospital services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-AB,Residential care facility services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-AB,Defence services,5,Services,05 03,ManufacturingServices,0
CA-AB,Other federal government services,5,Services,05 03,ManufacturingServices,0
CA-AB,Other provincial and territorial government services,5,Services,05 03,ManufacturingServices,0
CA-AB,Other municipal government services,5,Services,05 03,ManufacturingServices,0
CA-AB,Other aboriginal government services,5,Services,05 03,ManufacturingServices,0
CA-BC,Canola (including rapeseed),6,Other,06 01,Other,A1-A3
CA-BC,Oilseeds (except canola),6,Other,06 01,Other,A1-A3
CA-BC,Wheat,6,Other,06 01,Other,A1-A3
CA-BC,Grains (except wheat),6,Other,06 01,Other,A1-A3
CA-BC,Fresh potatoes,6,Other,06 01,Other,A1-A3
CA-BC,Fresh fruit and nuts,6,Other,06 01,Other,A1-A3
CA-BC,Other miscellaneous crop products,6,Other,06 01,Other,A1-A3
CA-BC,Fresh vegetables (except potatoes),6,Other,06 01,Other,A1-A3
CA-BC,Imputed feed (animal feed produced for own consumption),6,Other,06 01,Other,A1-A3
CA-BC,"Floriculture and nursery products (except cannabis), and sod",6,Materials,06 01,EarthworkAndLandscaping_Materials,A1-A3
CA-BC,"Cannabis plants, seeds and flowering tops",6,Other,06 01,Other,A1-A3
CA-BC,Cattle and calves,6,Other,06 01,Other,A1-A3
CA-BC,Unprocessed milk,6,Other,06 01,Other,A1-A3
CA-BC,Hogs,6,Other,06 01,Other,A1-A3
CA-BC,Eggs in shell,6,Other,06 01,Other,A1-A3
CA-BC,Poultry,6,Other,06 01,Other,A1-A3
CA-BC,Other live animals,6,Other,06 01,Other,A1-A3
CA-BC,"Raw furskins, and animal products n.e.c.",6,Other,06 01,Other,A1-A3
CA-BC,Imputed fertilizer (fertilizer produced for own consumption),6,Other,06 01,Other,A1-A3
CA-BC,Logs and bolts,4,Materials,04  013,MEP,A1-A3
CA-BC,Pulpwood,4,Materials,04 04,Wood,A1-A3
CA-BC,Fuel wood,4,Materials,04 04,Wood,A1-A3
CA-BC,"Rough untreated poles, posts and piling",4,Materials,04  013,MEP,A1-A3
CA-BC,"Fish, crustaceans, shellfish and other fishery products",6,Other,04  013,Other,A1-A3
CA-BC,Custom work services for forestry,5,Services,05 03,ManufacturingServices,A1-A3
CA-BC,Support services for crop production,5,Services,05 03,ManufacturingServices,A1-A3
CA-BC,"Support services for animal production, hunting and fishing",5,Services,05 03,ManufacturingServices,A1-A3
CA-BC,Support services for forestry,5,Services,05 03,ManufacturingServices,A1-A3
CA-BC,Conventional crude oil,3,Energy,04 11,Energy,A1-A3
CA-BC,Synthetic crude oil,3,Energy,04 11,Energy,A1-A3
CA-BC,Natural gas,1,Energy,01 01,Energy,A1-A3
CA-BC,Natural gas liquids and related products,3,Energy,04 11,Energy,A1-A3
CA-BC,Crude and diluted bitumen,3,Materials,04 11,Asphalt,A1-A3
CA-BC,Coal,3,Energy,04 11,Energy,A1-A3
CA-BC,Iron ores and concentrates,3,Materials,04 03,Metals,A1-A3
CA-BC,Gold and silver ores and concentrates,3,Materials,04 03,Metals,A1-A3
CA-BC,Copper ores and concentrates,3,Materials,04 03,Metals,A1-A3
CA-BC,Nickel ores and concentrates,3,Materials,04 03,Metals,A1-A3
CA-BC,Lead and zinc ores and concentrates,3,Materials,04 03,Metals,A1-A3
CA-BC,Radioactive ores and concentrates,3,Materials,04 03,Metals,A1-A3
CA-BC,Other metal ores and concentrates,3,Materials,04 03,Metals,A1-A3
CA-BC,Stone,3,Materials,04 02,Masonry,A1-A3
CA-BC,"Sand, gravel, clay, and refractory minerals",3,Materials,04 02,Masonry,A1-A3
CA-BC,Uncut and industrial diamonds,3,Other,04 11,Other,A1-A3
CA-BC,Potash,3,Materials,04 11,EarthworkAndLandscaping_Materials,A1-A3
CA-BC,Non-metallic minerals (except diamonds),3,Other,04 11,Other,A1-A3
CA-BC,Support services for oil and gas extraction (except exploration),5,Energy,05 03,Energy,A1-A3
CA-BC,Support services for mining and quarrying (except exploration),5,Services,05 03,ManufacturingServices,A1-A3
CA-BC,Oil and gas and mineral exploration,5,Energy,05 03,Energy,A1-A3
CA-BC,Electricity,1,Energy,01 01,Energy,A1-A3
CA-BC,Natural gas distribution,5,Energy,05 03,Energy,A4
CA-BC,Water delivered by water works and irrigation systems,2,Services,02 01,ManufacturingServices,A1-A3
CA-BC,Sewage and dirty water disposal and cleaning services,5,Services,05 03,ManufacturingServices,0
CA-BC,Steam and heated or cooled air or water,2,Services,02 01,ManufacturingServices,A1-A3
CA-BC,Residential buildings,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Industrial buildings (except mine buildings),5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Office buildings,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,"Shopping centres, plazas, malls and stores",5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Other commercial buildings,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,"Schools, colleges, universities and other educational buildings",5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,"Health care buildings, nursing homes and senior citizen homes",5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Other institutional buildings,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,"Highways, roads, streets, bridges and tunnels",5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Other land transportation civil engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Oil and gas extraction sites and structures,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Other oil and gas engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Electric power engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Communications networks,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Marine engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Waterworks engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Sewage engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Mining engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Other civil engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-BC,Repair construction services,5,Other,05 02,Other,A5
CA-BC,Dog and cat food,6,Other,06 01,Other,A1-A3
CA-BC,Other animal feed,6,Other,06 01,Other,A1-A3
CA-BC,Flour and other grain mill products,6,Other,06 01,Other,A1-A3
CA-BC,Margarine and cooking oils,6,Other,06 01,Other,A1-A3
CA-BC,Breakfast cereal and other cereal products,6,Other,06 01,Other,A1-A3
CA-BC,"Grain and oilseed products, n.e.c.",6,Other,06 01,Other,A1-A3
