,,"('CA-NL', 'kg CO2 eq (short)')","('CA-PE', 'kg CO2 eq (short)')","('CA-NS', 'kg CO2 eq (short)')","('CA-NB', 'kg CO2 eq (short)')","('CA-QC', 'kg CO2 eq (short)')","('CA-ON', 'kg CO2 eq (short)')","('CA-MB', 'kg CO2 eq (short)')","('CA-SK', 'kg CO2 eq (short)')","('CA-AB', 'kg CO2 eq (short)')","('CA-BC', 'kg CO2 eq (short)')","('CA-YT', 'kg CO2 eq (short)')","('CA-NT', 'kg CO2 eq (short)')","('CA-NU', 'kg CO2 eq (short)')"
CA-AB,Wood chips,3167.7241650009805,377.0596610609488,2523.160989190273,1842.5408340363526,15847.55600504264,82074.26632852266,28331.99235599524,22774.35307597618,186711.99968586984,69023.63482820321,494.06263142212447,779.8647740931576,947.5816084549496
CA-AB,Other sawmill products and treated wood products,2569.222023484354,1622.8931643490266,1569.620410723577,3129.3868882691936,557016.6325199611,172617.9971764113,1360526.7225109346,2004918.6028599322,21348045.5802011,1846805.0007635253,242072.2437966119,131044.5272374823,1294.8594989934484
CA-AB,Veneer and plywood,33602.52941119722,9512.935556129749,62110.21216651928,51682.37063941564,7813931.528443129,11186841.910871001,1461374.3237983026,836733.0478441651,45896626.85492747,1299336.520758236,10782.9269914217,15530.319682948731,13038.022562978382
CA-AB,Wood trusses and engineered wood members,6987.4704154436695,743.1217548661192,10031.245243736716,43885.055291485696,3205937.4690796146,6277993.107149299,6028358.539022014,8042151.059299527,52207992.78666153,11109391.574606324,64354.41854594097,242036.84855322875,3416.672258696927
CA-AB,Reconstituted wood products,405362.4105755328,2385.3662130591315,302055.0400877531,12529.770425892277,562395.8139122963,1525893.4751336896,761375.8471071245,1588766.3453347946,96585427.69470938,10166899.237707311,126164.07142360685,37891.36893349534,135429.89349419085
CA-AB,Wood windows and doors,4767.506908609025,153.1535269444407,3283.32111946151,532.4275585584929,6548.074398739613,35527.03694595125,16885.278207958712,295698.1830102814,2958675.2999186143,197095.0164032343,35806.38320071077,192028.4708303177,125042.38768934795
CA-AB,Wood containers and pallets,4271.485233056237,631.941556970503,5131.400713770922,4340.917015692363,45598.417070297975,140790.22058065116,64761.64088914294,113972.77883544852,1660311.6490603234,253106.9124676506,3476.1108407700403,19122.28719833049,12546.074195990028
CA-AB,Prefabricated wood and manufactured (mobile) buildings and components,1802.1249042138595,561.0340540856924,3794.9202240065124,5943.222560640677,2487877.2884431602,7778071.165112865,5682281.513525587,7785968.837416111,71199841.2419553,16180982.52372715,1398.7913568408046,56100.943918364115,1406.5380008801637
CA-AB,"Wood products, n.e.c.",2384.611579168792,341.06219275480197,3196.301408329373,3383.989073013368,102504.79646132715,2205785.740124946,1008506.5579317965,192526.16886093927,122526400.6613026,4228394.306206695,39556.40956910124,2556.859638397163,1960.625577035373
CA-AB,Waste and scrap of wood and wood by-products,7206.426012240936,1783.319896159405,38960.98261829036,7396.309925450027,190160.02031049287,532851.0472191172,283896.3658855563,119031.81868462834,1797406.0551600545,5310602.696210537,34641.08020157685,5983.288496042829,4028.512683322084
CA-AB,Wood pulp,5132.856072162798,1134.6790802063283,4515.129244896411,2417.2296041968348,21723.34823283359,80639.58756862229,21723.979414285906,65693.67303032485,862488.7190899291,100801.96993486778,1621.0770809595765,2853.993200295032,2295.7139868381346
CA-AB,Paper (except newsprint),1948.8027212321933,356.3715589881544,1219.0192467273673,868.4106814359005,9357.564678421431,26450.909475575925,15291.923985388306,37817.44873483395,455921.9775730019,40280.9277835518,1041.4750619204674,1138.9666644676047,1057.3656642216424
CA-AB,Newsprint,98314.34550585815,21172.37377515522,164851.26563988696,85400.32107419167,932326.7589617763,6206058.110840392,1673238.58596464,1289266.6801041448,5214421.177727423,2673002.957174932,18035.303525314273,26025.201467776784,36299.517305985
CA-AB,Paperboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Paperboard containers,6583.419253305108,479.6865624674112,3728.160579356764,3080.9924457850593,32287.671293448424,80554.75862727127,62906.51977069436,113112.17019858766,1876448.3572256842,128553.72177405839,9433.489313915894,5389.240644914605,5852.801740150253
CA-AB,Paper office supplies,1812.768888063954,239.28520040940444,1022.9716404352694,996.9550568039223,8924.742544713443,25532.98527437274,7993.8154392069,20004.284945738553,369089.1702177157,44103.89864396995,719.9656041513529,1014.0954426770662,934.9064087381881
CA-AB,Disposable diapers and feminine hygiene products,0.00021146661698107904,1.6105553487785046e-05,0.00011336189490936357,9.28614689573804e-05,0.0009046552742400916,0.0037830640530801232,0.0008801497356197542,0.0016736649156699906,0.036685211426209466,0.0030068743990142,7.302423683344784e-05,0.00010917060359482032,0.00010423271710278449
CA-AB,Sanitary paper products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Other converted paper products,2334.659011881503,2481.0627381618147,1364.4572856844622,1235.3550435097156,22378.43078147031,35725.383125670334,35560.302232597365,60936.1515891705,1463445.5463325097,103003.99562109546,914.9929057824753,1331.2644482090896,1418.747509090019
CA-AB,Waste and scrap of paper and paperboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Printed products,20671.711362626327,4925.184392934672,19033.81221698381,9296.865613771623,86193.11191815507,326420.0020864026,82134.31920738648,265496.62948205654,3291831.6087196316,402436.5790262206,6225.178903174367,11344.487907540162,9063.342607352106
CA-AB,Printing support services,34.17896400089946,5.215002250114598,43.75982470717471,21.363351801851255,229.4238550081692,1181.7347795197102,623.6503412994626,468.5157281175174,9739.041034569094,1094.4354966348767,18.05999454327024,38.23689192751432,17.004595181912418
CA-AB,Contract printing services for publishers,297.9806737205175,35.464473646889594,337.97142567542636,221.97510575566133,1693.5936927017738,7119.210270624792,6661.389116868693,4996.635441675265,135103.06277455034,6287.911688633284,95.1700204524363,157.7274893129117,154.15469013574184
CA-AB,Motor gasoline,401926.52614912594,31251.79811493376,245486.25969901736,186720.6237682348,2340759.62834031,6854163.718778854,7614996.688291017,12607737.261657922,103409002.31310262,45164087.22981969,420889.7591945432,867893.2264844282,424904.5584390629
CA-AB,Diesel and biodiesel fuels,1185973.906583595,193596.6092126441,3439748.886180948,587341.4933985872,10301553.007618262,68887014.55567822,30911413.442782436,18544231.51218216,227913322.23037606,115683843.53838916,3195113.5046239835,3250940.5498182992,2825512.4219731246
CA-AB,Light fuel oils,114134.75485108327,25031.574247344062,1678245.0105146405,66678.9743566338,396703.6913657989,4777829.960230276,1119699.3067536915,2334738.2920723073,5714555.762522089,7407060.116460078,318410.5602435055,312813.9668123412,71861.45932790959
CA-AB,Aviation fuel,227538.2160384097,16953.42281564943,136507.48346831728,73351.99941433905,1274765.9379509198,3384996.0878290148,926299.6914760134,3626504.685529796,15499453.88109452,2198193.303746443,47379.16959949481,55021.60080494501,101129.37939250839
CA-AB,Heavy fuel oils,14997.088702505578,1177.292574213419,7757.422137814328,4175.070009271639,197470.87697980017,327635.43407293945,165978.2772401435,537363.8781791674,3260791.559469718,911857.2446571058,30312.946089225912,9560.504292518672,9947.04815602105
CA-AB,Lubricants and other petroleum refinery products,81003.07277689042,5471.095053612903,46610.952739977096,22469.03042580934,517343.94577184255,1317973.873964099,507134.3845829753,1639263.6094730182,35762410.432405196,3341669.536808717,39608.27588398776,64114.33789779962,46520.791771411816
CA-AB,Asphalt (except natural) and asphalt products,62888.617735157655,5997.695206247525,30973.49559130865,16155.736352730773,7184988.77798507,9634335.335972944,3576621.496363559,19637374.588339556,156056956.02881193,59580254.61107715,892101.5894426316,2245220.267988458,1450668.4028630883
CA-AB,Coke and other coke oven products,22701.234122419173,2612.9963923328205,21070.258267675865,19028.86331050201,1375627.1717383277,971690.8233888843,282299.3835386231,1357147.0084973609,11231717.116377255,4071753.905095361,61407.19958672956,152607.23354055407,101782.06878692909
CA-AB,"Solid fuel products, n.e.c.",294.5026117095761,72.60159738726556,1087.8719680027066,267.4634630925887,4851.926056122109,16365.627096116754,6325.61719339505,4116.245278522479,59543.30633223787,149788.71876819315,1016.7051879725012,295.72922849121966,204.89185567183523
CA-AB,Petrochemicals,1451064.6073053444,114927.45390523197,1015940.3749233005,722997.3082054515,8331749.708942807,19645102.92109355,4732427.793675677,8736019.751564974,101026799.39581837,15956915.40221812,217640.19110887707,427993.27197280835,343397.1663768154
CA-AB,Industrial gases,248456.27727548341,34306.376938734895,331283.40005486,189278.67158376987,4439148.249781366,8648768.642578758,1783089.5611282543,2622807.074815201,21464891.53481722,7597601.575234416,134888.62003542477,170913.70389611355,164180.4156400073
CA-AB,Dyes and pigments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Other basic inorganic chemicals and nuclear fuel,1186558.3682298022,44453.70600393083,575480.5542849983,228034.36308671482,1927584.500590879,3904856.5036940393,1139797.5558815298,3360013.676303292,61348013.14684115,6884930.603662794,69772.72305290205,359333.8146759725,118490.9913919792
CA-AB,"Basic organic chemicals, n.e.c.",153324.69708707716,18171.65598561277,145711.47893983545,118807.1918335277,1834429.2313027426,3590999.6148253204,1318528.5443499568,3663669.851138319,50665618.794802494,6086151.921232619,83902.17755977646,150416.11786567568,118078.98799737367
CA-AB,Plastic resins,222407.63951371732,48987.727292919524,470403.4992185191,382507.72313137306,3410294.0253931503,9538802.546024805,2153346.159123654,3733891.482048176,41221479.15034782,6373240.215194873,86212.03968731246,160684.82566118528,142605.35738141937
CA-AB,Rubber and rubber compounds and mixtures,52.658261886709454,5.879784926767142,44.19153603370895,29.140898928421297,383.4213173940465,1235.5510766820285,489.3422828752969,1090.8551042498334,83202.42128559134,2469.8437741995963,51.159863974389886,96.3705691867504,46.79427863229335
CA-AB,Artificial and synthetic fibres and filaments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Ammonia and chemical fertilizers,345306.34922283044,35651.9466447307,298755.7869997986,253440.23669002426,3300178.797900973,4840752.463230638,1686295.3082179578,3551796.7435176633,24949494.91283258,11923760.843603512,439528.8331528059,524984.6927226434,366536.86942983116
CA-AB,Pesticides and other agricultural chemicals,4907.282248151367,682.9294928992064,4927.879819464133,4427.029783979934,65064.65480387674,129180.308252051,19594.405461834463,77657.57649791334,629953.9296548804,205220.5866521471,2268.0264098944654,20127.502040622803,13237.27820629197
CA-AB,Pharmaceutical and medicinal products,133.72309676682173,10.906848093105289,79.23980350212159,77.37424196308993,800.0220558086224,2251.532855803773,626.1455761589776,1647.5108868245406,29151.853036837292,2819.4765435096742,45.61007338201426,88.59939430110879,70.98869495426081
CA-AB,"Paints, coatings and adhesive products",19314.25474337,4407.709544723469,21904.96513028788,11449.899848486151,198665.32885815421,239942.4169626727,209251.1974324861,175894.52597713072,11263258.139276477,1148143.3014305315,9581.982892953534,33694.4517401041,75790.6189857701
CA-AB,Soaps and cleaning compounds,4008.8713141608573,235.59339253959854,1964.9628936397187,1535.9077099256365,21413.47348230965,42674.34431245697,17316.814819598712,44000.86860724534,721151.4044259157,61680.89602202056,1156.352545936638,1815.7743422462486,1755.7370681195323
CA-AB,Perfumes and toiletries,118.32709202741168,11.881400413204807,63.78233787782529,51.67383433452502,558.873306488952,1725.9274082974082,401.1555455073079,1132.4273337069403,17603.03600117702,1740.3335448820292,31.353772072121533,41.88467753275027,43.86278469058638
CA-AB,"Chemical products, n.e.c.",95170.79286465558,11620.488400705923,85963.7394502858,105070.65680609136,985520.3854536237,1849120.980206854,648240.2817433701,2508558.6565474207,19341481.707123842,3559002.715785086,32148.017964882107,57255.674648582884,62965.706357172516
CA-AB,Plastic bags,613.7111011751538,39.81893217461286,335.086481147374,369.36094101494194,3243.370790978245,7487.010396797998,3452.075905406411,9461.234341990476,110219.04887199072,15733.259985571083,202.11327136748525,277.54144024532076,348.94533462190986
CA-AB,Plastic films and non-rigid sheets,1234.7217429481552,205.87270749247895,1594.051499616537,4583.887028171654,25276.042822139654,68442.85799999886,17114.78976782722,29415.813472251095,1567504.893442013,59706.06827873735,606.6704778162509,1095.22203316477,835.867407087942
CA-AB,Plastic and foam building and construction materials,49042.73577967346,9757.347198241947,101519.06568103598,29078.05035472923,254938.56778602485,575001.3890135752,590216.8725528321,1160659.7956854696,14619357.79648647,1788824.0236422908,16101.966482195554,16511.10482446605,6908.988572395372
CA-AB,Plastic profile shapes,262.71374411655535,87.45727803686115,544.1456903657323,2003.2890494216995,9155.586141349986,8242.557224844746,4208.013187619079,11284.954999920727,1568834.5701564956,140725.18243592887,250.48378087416754,1248.7483980949116,238.3764908313706
CA-AB,Foam products (except for construction),880.5987236644878,196.42963777802655,1390.5632692196366,2213.5306580821025,9780.101442242556,62030.68277673276,9621.050298910937,9890.261306687271,187970.26726854,24064.32182875829,355.34792049164656,514.8740433908987,406.30876342987943
CA-AB,Plastic bottles,668.951203681597,196.31945078402717,1026.2493240033245,731.9691193506877,8909.985977859405,24505.664024610378,4208.552358894004,8909.927141810716,76384.35109878768,22261.460661225097,179.226463262111,257.81135369936715,341.88221145007793
CA-AB,Motor vehicle plastic parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,"Plastic products, n.e.c.",2204.1407434238645,137.48830733574377,1091.3243985228833,935.8055918989893,17291.300829654894,44490.44886360579,27694.98982817821,54809.0314386223,1602594.9919429307,122155.24672791598,1860.2843867289519,3962.4505556632926,2512.1595784968385
CA-AB,Tires,2205.24259838248,225.60635719345422,1949.3123983735788,1177.0055037944537,18652.138996380603,52158.36044005194,21255.618042006583,39277.36878561601,1643650.0700025938,139092.9700035217,2275.5133219677296,4728.124397541161,2295.7472472928634
CA-AB,Rubber and plastic hoses and belts,1831.7805285811053,191.4922170760093,1585.968499128194,933.062002265175,13293.099342258745,37454.51511922634,15220.233698735636,31672.770927541642,3026357.2570928065,68821.66539905696,1884.6716065859634,3653.425029389292,1707.3887565764794
CA-AB,"Rubber products, n.e.c.",220.76653040983268,21.028493315557988,153.83814538195395,104.30872778173857,2679.0896955286876,21380.141227663527,7461.731845446381,27537.916787367332,3603409.3185195457,22099.864227922564,136.81699187904402,304.4657953072115,183.75374319779942
CA-AB,Waste and scrap of plastic and rubber,1.3188779143997222,0.1335222683143878,1.0930883322301859,0.7021287935093602,10.093983586885834,32.80171485889161,12.86848704384986,28.73705690818034,2293.4957203985864,65.91809657643772,1.2446134775411821,2.4758219599870026,1.2613158684545958
CA-AB,Cement,32434.60945966424,3841.4796253739623,24662.5439792648,30044.615444991494,336452.4473879203,2254598.849326425,27255743.44659023,40089341.3552732,130560898.39647925,33435492.457559697,25056.638930734567,202530.38238078123,339827.2698421916
CA-AB,Ready-mixed concrete,8814.625712425659,728.3520615695542,4694.300177206917,3160.4761328219056,45506.429353347514,146416.98249375742,573978.961724158,797512.6178753268,720499373.9817277,1193020.6930810045,3937.0400503452397,14228.9346234326,24640.94197700529
CA-AB,Concrete products,17426.049771560505,1452.5066565150207,9475.965956478602,6118.250759316692,122536.71284131048,376460.55989564536,12896094.490593145,13769256.44553728,256673664.78028366,44669471.75317823,7271.713433147213,413302.9908932655,1045176.6351971102
CA-AB,Clay and ceramic products and refractories,16.51153762492134,1.725704458456587,10.182196982521138,6.829942437544909,93.60567480728284,238.8287254296787,105.37965510797287,217.53334207229565,155260.02811857586,521.6300096349754,10.768273782083842,14.131940485312509,10.54565057299058
CA-AB,"Glass (including automotive), glass products and glass containers",10225.92342061172,2504.0687672274958,20478.97697223475,27669.533578288712,220931.04659863634,657973.7315856334,142119.5494882112,333262.2645935466,11104578.294793071,734655.0040381287,5599.081551970701,8979.073321972546,5997.149526739614
CA-AB,Waste and scrap of glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Lime and gypsum products,92514.13501224108,15720.78087679937,440552.0112722379,934228.7067506167,5751844.557725421,13905965.936329812,2570772.4386230055,1364352.0830294262,10943227.540468335,9019188.899989013,2082.2281694775793,3353.420051953743,4487.809567035136
