,,"('CA-NL', 'kg CO2 eq (short)')","('CA-PE', 'kg CO2 eq (short)')","('CA-NS', 'kg CO2 eq (short)')","('CA-NB', 'kg CO2 eq (short)')","('CA-QC', 'kg CO2 eq (short)')","('CA-ON', 'kg CO2 eq (short)')","('CA-MB', 'kg CO2 eq (short)')","('CA-SK', 'kg CO2 eq (short)')","('CA-AB', 'kg CO2 eq (short)')","('CA-BC', 'kg CO2 eq (short)')","('CA-YT', 'kg CO2 eq (short)')","('CA-NT', 'kg CO2 eq (short)')","('CA-NU', 'kg CO2 eq (short)')"
CA-AB,Wood chips,473.398556526596,238.71501385520637,1706.9133613547472,741.2547044343861,8770.917994529322,51950.113925598125,14332.427197871233,6490.350819482241,54499.83949646375,42441.76558340885,125.39435623082218,84.88193443039826,24.52175913559997
CA-AB,Other sawmill products and treated wood products,1247.781905775615,1357.3882265166858,1239.8162177334284,2478.6546945242158,475780.468654393,145371.08892779687,1149628.0347479512,1508453.041684113,17794129.999737617,1663423.5267878114,163119.39583315275,30617.535423166846,41.117199887172255
CA-AB,Veneer and plywood,23136.068546563114,8658.892912899884,55798.42381628644,40333.32508337668,6918590.185242467,9787706.033612039,1228231.4613145627,638989.2059511829,37799190.735725984,1112909.5561023306,6308.817383794621,5467.312861218962,946.441319797351
CA-AB,Wood trusses and engineered wood members,4479.715916070843,630.8251069648908,8836.010330388353,40484.24751700137,2951082.1364395847,5877766.006236784,5560801.606181316,7503400.948226236,48704131.159676395,10394305.112482646,52631.24932706469,87914.9761108299,201.89790755082868
CA-AB,Reconstituted wood products,317715.0059577104,1926.4942780226645,268811.0699968327,8902.568648719613,454018.0556757219,1294156.6385632448,621654.0136359367,1255709.2511796711,83551134.12048972,8431140.123715758,83192.3030206868,15427.952655567284,10070.547023445864
CA-AB,Wood windows and doors,3746.125308476484,110.01675132007247,2876.970527252433,220.92203258033845,3915.319131764078,29099.930877779865,12613.401929619527,242095.36439921192,2370055.424185222,175031.73801372046,20332.773746704734,127702.49121330769,29096.953421981252
CA-AB,Wood containers and pallets,939.495797400079,412.3235483399499,3707.9948578535514,2279.532775674696,31851.061496980823,105935.8221568563,44092.528140538074,43553.04955666726,834837.3459778484,147376.8869321363,1099.3327627644917,1890.7976755118211,230.8105154851336
CA-AB,Prefabricated wood and manufactured (mobile) buildings and components,979.7768974432281,496.2437365943793,3312.039054358302,5184.844904403861,1763763.10269453,6333252.168088768,4519432.060446722,6297271.745250428,55764154.5724,12318401.137292018,657.6329160658581,1815.0351837610474,139.01859488771345
CA-AB,"Wood products, n.e.c.",574.3255817817812,253.13556224325757,2593.6005915953806,2692.4913366287033,90587.56181172722,2050131.5821806581,911252.1841127425,157673.30080909643,114827574.57817057,3927393.4570763865,25332.431528002387,891.9182934781471,197.4664386330799
CA-AB,Waste and scrap of wood and wood by-products,4216.738282811345,1382.4530943731365,34115.52869779741,5153.351185960589,161523.97381592513,450460.5772785881,216195.63129997355,91590.83835512836,1485632.7338290943,4600314.2541129,15638.83975593303,2115.980614731903,245.13783983409076
CA-AB,Wood pulp,756.8248290199026,764.3876837631748,2952.3724707544498,943.7000210179262,10673.203045022394,48025.65414624298,9672.478249251964,14935.572781922088,309471.3021776112,58573.90731250781,435.06352899704086,411.7069371100633,55.506520156378805
CA-AB,Paper (except newsprint),261.3803989579293,257.76511558574316,792.5443727889872,335.0919604635561,5160.598270022603,16930.744717148136,8739.730915625532,11838.60995233119,200781.72900913976,24977.518392797618,452.07119700331305,176.7760981430412,28.006394581918084
CA-AB,Newsprint,22067.69347249815,14080.553772128656,115286.03946942517,39935.261820171116,530940.1103543967,3982768.105949002,896771.3895164526,452394.68197841843,2061982.0675566287,1803826.3505750522,5029.98480592493,3075.4997353217896,1126.0223373206713
CA-AB,Paperboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Paperboard containers,834.5986907207265,308.3248992062564,2390.517191501509,1280.3013025493049,18045.99472146598,51909.425387017734,36463.31948953052,32081.17934637323,914809.1423380375,76401.06504078906,5480.337538478869,748.6857403125988,146.49894469115372
CA-AB,Paper office supplies,208.47431379911833,157.0546159144386,638.4134577472205,387.81519706826487,4361.754750381975,14877.984361328967,3554.2583168678625,3654.2457583164014,128967.04754917687,25160.59581969099,204.59527297677243,147.25649055731753,22.701587611998736
CA-AB,Disposable diapers and feminine hygiene products,2.652662748262503e-05,9.933440262036085e-06,6.967036918919952e-05,3.502373963786619e-05,0.0004461287529483015,0.002164308729158338,0.0003772861887190465,0.00025740921968797403,0.011642884705262856,0.0015421936732579167,2.0657006557644204e-05,1.81374360376731e-05,2.908673761695944e-06
CA-AB,Sanitary paper products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Other converted paper products,283.1794428297079,2019.5137351153776,863.320186988649,493.3357789160967,13084.07352171083,21916.51409585578,23858.567676888175,26296.32152710815,708998.0341459856,66813.42034250383,245.81406813855037,208.7813970883875,37.890584776650556
CA-AB,Waste and scrap of paper and paperboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Printed products,3128.22633735907,3326.9498068620683,12487.811555868599,3596.4572850554355,42294.250758374335,194641.33207945206,35963.25456039028,61901.67514407996,1190478.0018392662,235906.62924773357,1656.092669252102,1641.6978447159813,216.7481814365041
CA-AB,Printing support services,5.940351250917188,3.622096421024404,33.01067395620888,10.093559156572512,143.87641342939062,864.5478269146564,428.69467410916087,173.03618869389788,5282.104235476673,784.1677208791453,7.755017780341531,14.053858698242909,0.591963923152344
CA-AB,Contract printing services for publishers,52.81622530991712,22.84291169423648,233.7615297883167,102.5909264714504,906.0517261,4506.730410622013,3780.4488031905767,1486.1672708800234,64572.233978245735,3647.165572692087,27.838597110869998,23.794127001656594,4.744757349095741
CA-AB,Motor gasoline,40444.53457277056,18320.600092144672,166793.24806014384,70793.38124667012,1083100.1583154448,3853796.1665845355,3346024.805673393,2291260.851854312,33780472.35999878,25730626.16425964,111823.16748318024,123235.03378325752,9419.557740331076
CA-AB,Diesel and biodiesel fuels,229459.3568827874,109988.42376600656,2106616.422913639,251648.31300824846,4920039.314486446,31235336.860142242,8909360.497630985,2864052.383281836,49066838.805637605,58233315.00009602,482830.1427144297,416482.3710293812,49912.33686370334
CA-AB,Light fuel oils,20722.276601072488,12620.704816788988,1223115.12380082,22598.73964283687,196074.39080654446,2376508.510131121,374636.5252984501,224602.41402443455,1163870.0046299903,3317768.318165656,76483.22067090592,26558.270199195144,2417.6719169183853
CA-AB,Aviation fuel,58706.50435673365,9263.896855942683,78438.94295489675,25984.54770832227,653211.7550327207,2171254.3370524705,364924.48109156813,513047.41323049145,3876543.007926157,1082397.3509605268,11544.067533370335,6333.750166647997,1255.9247530069363
CA-AB,Heavy fuel oils,1221.574004551739,578.5482336136773,4966.5630851731885,1595.9583518388279,58435.53237659267,125056.82525272793,24058.138366010367,15953.369523813397,284878.2920984672,107369.22813438076,849.6334544921351,922.8271803336631,206.06279108103155
CA-AB,Lubricants and other petroleum refinery products,7051.3428428169545,2756.7073049757755,29937.23137544891,8892.59065684865,243979.57839924804,646444.3561834535,140468.93650446087,130624.49602848961,3061102.01618171,923220.9645883024,10311.365194168691,10417.964896348018,3003.9703963289635
CA-AB,Asphalt (except natural) and asphalt products,7659.037982665603,2069.2070208490577,17069.62694374022,6823.498983575655,2640666.386736005,2798847.3243931,915054.7406188163,3089462.624943882,39836058.193527035,28042294.788146734,380022.78186685004,507029.3331079506,282087.1279384038
CA-AB,Coke and other coke oven products,2648.323507597068,1520.8441158276514,11740.935664117218,7666.865789307722,601680.2370164897,354595.49553165515,78497.34848098423,217556.5571517794,2947232.6199614555,1923418.8288167436,25950.982963534825,34143.077808742724,18977.47379143796
CA-AB,"Solid fuel products, n.e.c.",125.59469912509138,53.277854759825246,916.9087022211488,162.9024667343631,3677.2465739387894,11868.886525572285,4904.2888884891145,2218.739378708524,37060.58703750557,127169.36423468063,442.4461512546813,123.96830196075757,23.339101019122133
CA-AB,Petrochemicals,184545.40909650008,74392.24300053944,740898.6762717275,418622.5338302659,5362687.139727185,12982627.237333324,2799580.3587908023,3513509.163504131,44671215.264699616,9919776.727825982,82856.41095820535,131171.6573332232,33120.36988987845
CA-AB,Industrial gases,35711.53854860855,19452.29971029743,205666.47397188807,74674.28388492798,2264484.809954105,4452369.997697327,641125.4776161857,435685.2637066909,5357057.409681282,3686257.921553015,27417.995604757733,24122.419107237158,7177.984655569231
CA-AB,Dyes and pigments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Other basic inorganic chemicals and nuclear fuel,49761.64043121038,23009.149741636975,323219.398359261,83601.09818241476,1016414.8788148905,2169946.8936052285,403452.4934073843,380524.6389550211,5446782.289864891,2398345.875051018,15896.486922550373,22403.14571902178,5554.418075584521
CA-AB,"Basic organic chemicals, n.e.c.",28160.819977318646,11113.154480428204,99713.52923776222,53572.48853404905,1069329.3927608524,2175999.351897114,658625.420672253,945094.699851198,17418805.25853514,3285754.6981749916,27211.83008782667,34510.988656700116,11247.38275790108
CA-AB,Plastic resins,92737.53751346661,34798.9646934199,367853.35740493325,239559.63343532584,2392960.2187073813,6725803.770052788,1490485.3178957226,2007723.952028299,24422160.077735245,4765113.1138363965,40908.553486703204,72580.42680213017,17410.957841607702
CA-AB,Rubber and rubber compounds and mixtures,8.312379876282755,3.782305988361517,30.19828812373648,12.566271617074571,209.70209587685193,768.166596844273,261.31193285374724,336.55750876443165,29294.00658432108,1314.5451263717293,15.70115557626415,21.89234848003125,1.9355679659425429
CA-AB,Artificial and synthetic fibres and filaments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Ammonia and chemical fertilizers,62457.12357195402,20123.38241728007,165042.0813368875,113098.5535702478,1910996.991888421,3035509.414669555,592616.1691591691,754078.2840766362,7384038.120010346,5267069.574520104,56922.489110105125,20509.418944680805,6852.900950786143
CA-AB,Pesticides and other agricultural chemicals,869.9827878418213,425.03764649518115,3100.194067692925,1887.5680459706648,36698.09010811919,82665.8963247418,8052.266630069366,17980.384321970756,251664.18357752002,91514.75338445182,631.1385675372632,728.185728373069,171.62578421659396
CA-AB,Pharmaceutical and medicinal products,16.00791058588412,6.428626336350264,49.4489449406915,29.782664804150457,402.0752850539331,1264.6330498597265,247.82132129497845,214.32678773915154,7855.535090253088,1234.851189941825,12.3654777087897,15.212191814738942,2.482738788839803
CA-AB,"Paints, coatings and adhesive products",7270.034598420219,3525.7378317651246,16825.069974944858,5965.939479538592,140569.3655954737,139382.08893485417,134529.96976720265,66670.00295040882,5593525.1182972025,833547.2949091345,3338.288319746369,15725.558924569621,15933.249730112884
CA-AB,Soaps and cleaning compounds,408.88442464921036,134.9216277396927,1229.7979469221666,568.7941856853442,10054.39118751948,22330.939387884053,7086.280580108385,7172.049227954244,219528.33635612385,31952.541966393575,336.40979620572074,306.0047390549716,57.011157654895506
CA-AB,Perfumes and toiletries,18.374107673737427,7.956283705158874,39.84109624781459,20.22391260666526,272.11877336952875,1039.766562058264,161.51566628131545,217.06044810075144,5637.100835935693,1001.0249648812003,9.643890626507618,5.86128282382176,1.078560372956431
CA-AB,"Chemical products, n.e.c.",12686.427352596003,6320.66196670449,55271.94636107994,41273.506903058165,540637.8274538071,1032535.7417642861,267691.63733741484,346012.8527069768,5221177.605280236,1664969.9338189634,9528.268692424936,10236.310342242938,2761.239523145174
CA-AB,Plastic bags,60.30130387336362,23.93752878090344,202.45985200722248,163.17883751878313,1661.8225150036883,4416.35357967837,1266.9541135725333,1304.0779522490311,28601.208318061363,8537.776677898682,41.571138360476894,31.138765669631344,8.210105418688782
CA-AB,Plastic films and non-rigid sheets,347.3648470065146,144.80308775795316,1172.469479279553,2149.1153866440077,16504.321070215232,48207.56794180631,11556.862627403627,13050.15557939736,710684.1603412826,39200.26532729327,226.6935532830402,367.3121274450714,45.3117913676009
CA-AB,Plastic and foam building and construction materials,21857.280921873982,6981.690510399267,80474.047343917,18442.763975008038,167147.64867388693,417132.03326083586,407071.42678196967,535689.991259915,7924891.686729432,1332223.8263357184,7277.784231236661,2505.5585382423146,411.4071895613335
CA-AB,Plastic profile shapes,71.3117968818826,63.61701684633582,395.00677919904825,1309.8080143671432,6745.214260230302,6222.016711492689,1802.4199009488113,7866.432657853068,1248761.2228891521,117867.15896534767,85.1634824234889,304.6964632172974,39.29845698619756
CA-AB,Foam products (except for construction),236.00603625034472,141.53045731611508,962.6592261321078,1180.44074015037,6333.235136990784,40434.021757335184,6378.258967802175,4385.013362127503,106007.57713406322,16394.68854241927,115.519106021583,177.27950250940677,34.35477603457735
CA-AB,Plastic bottles,110.54514368397798,139.79686474309273,714.4826443977576,356.3592110885398,5426.355554372664,16304.23043455276,2003.9758396577727,1843.1038887175062,26569.01845151501,14294.40705051551,49.54971203809563,37.81320549809364,18.911155847197627
CA-AB,Motor vehicle plastic parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,"Plastic products, n.e.c.",258.0121748505392,81.50466336027272,687.2505482587351,358.1130780994263,7760.432475917158,23459.059317419356,13815.984271070327,12916.182700901001,727483.0740585959,67075.89623535739,665.3636522444762,733.5589538698489,303.2318400625499
CA-AB,Tires,376.70554772175603,140.05072903180485,1372.8672515570481,537.9472331216745,10543.597558227011,33431.54851464503,11502.862527397041,9482.773012775531,385906.78453551757,73673.67526074151,765.6125100045787,1083.1467452245793,86.45572412487503
CA-AB,Rubber and plastic hoses and belts,321.08516049397275,119.07746408459943,1113.9615468729992,430.02966503306055,7317.94300497506,23066.41641757352,8223.10899004965,7631.496115557992,838729.8994578283,34356.27829145891,588.4375101600182,940.4956652259157,88.3217573374626
CA-AB,"Rubber products, n.e.c.",29.41725590443236,12.593807079925085,102.94177438455942,45.160968765734886,1572.5358009439121,13914.317920852794,4561.306390963228,14497.48644377733,1708130.499663878,14490.484842083999,43.35501653612677,61.929104099443904,7.595296741236645
CA-AB,Waste and scrap of plastic and rubber,0.21560358382640632,0.08302518432513473,0.7601977034657893,0.3125524466211882,5.619934528537432,20.590113647093972,6.978778710356321,8.992750816947089,811.4826880256599,35.183515805193466,0.3980617143993621,0.5821251939327173,0.052027991195994196
CA-AB,Cement,4253.120933800615,2038.8911183751227,16015.78257776491,15546.778044522393,173091.22572142901,946192.1241442873,5293616.992974712,2671710.377867738,35938065.57771382,14282819.104442392,4468.246361895886,4392.257230210049,4722.260826696947
CA-AB,Ready-mixed concrete,966.874614242734,401.2141934944024,3020.7402234356705,1363.394210457759,22857.30281111952,74813.42012159344,147038.76660228948,106667.57405953523,302661748.5331146,707464.198170246,1181.9347188227443,1214.103057145407,460.80953367386445
CA-AB,Concrete products,1625.9871579060436,798.4573313501253,6195.075944547682,2545.3925968887283,57326.76676810168,176395.63206719296,4549506.990703566,4200190.731664381,52510258.1138192,33009346.513644118,2161.6607122204173,5087.0251709670065,10636.918233306113
CA-AB,Clay and ceramic products and refractories,1.4705322480691776,1.075302795073333,6.313397209963482,2.6420937640215887,45.36508083431896,125.37620704641174,40.373573382230504,42.321511910921124,75907.14739638154,283.4821506186246,2.743057003914329,2.6026624209611997,0.33960753792790394
CA-AB,"Glass (including automotive), glass products and glass containers",2545.918078872113,1502.882905408386,14129.251427651434,15927.987717486229,147724.24967319384,460058.80059793143,82881.31551454304,145724.47399059506,5303317.584576815,490738.2236775879,1958.9980441170778,3210.3323005728907,625.9707456612576
CA-AB,Waste and scrap of glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA-AB,Lime and gypsum products,42685.877135064366,10421.57459212094,355899.6897822501,698998.8981785437,4808004.094245074,11744891.406512663,1966400.8005198075,816679.5308804268,7460884.345783136,7667536.923758663,624.4198638431965,553.5738912111171,253.10846489373745
CA-AB,"Non-metallic mineral products, n.e.c.",8306.348365953538,41200.96252239871,190799.45915198093,257230.51366126834,705196.1331745345,2009441.2566341353,771236.9309465912,870535.6625613144,18343463.06694083,2840631.6859137537,1771.9263640801887,2027.0996875047717,981.1212564678609
